name,longitude,latitude
royan,-1.03333,45.6333
echebrune,-0.45,45.5833
cravans,-0.7,45.6
le seure,-0.366667,45.7833
saint simon de pellouaille,-0.7,45.6167
marignac,-0.483333,45.5167
sainte lheurine,-0.366667,45.5333
cherac,-0.433333,45.7
la couarde sur mer,-1.4,46.2
dolus d oleron,0.739168,45.9112
bussac sur charente,-0.634167,45.7862
saint sulpice d arnoult,-0.85,45.8
saint pierre de juillers,-0.366667,45.9333
saint augustin,-1.11667,45.6833
saleignes,-0.183333,46.0167
germignac,-0.333333,45.5667
nieul le virouil,-0.533333,45.4167
la croix comtesse,-0.483333,46.0833
tonnay boutonne,-0.716667,45.9667
longeves,-0.983333,46.2333
saint hilaire de villefranche,-0.533333,45.85
bagnizeau,-0.316667,45.8833
salignac de mirambeau,-0.483333,45.35
beaugeay,-0.983333,45.8667
saint martin de juillers,-0.366667,45.9333
marsais,-0.6,46.1167
cresse,-0.216667,45.9167
avy,-0.5,45.55
burie,-0.416667,45.7667
le gicq,-0.25,45.9333
boscamnant,-0.066667,45.2
vouhe,-0.783333,46.1333
saint genis de saintonge,-0.566667,45.4833
cozes,-0.833333,45.5833
vibrac,-0.341667,45.3583
polignac,-0.3,45.2833
taugon,-0.833333,46.3
annepont,-0.616667,45.85
champagnolles,-0.633333,45.5167
meux,-0.35,45.45
croix chapeau,-1,46.1
mirambeau,-0.566667,45.3667
la bree les bains,-1.35,46.0167
bedenac,-0.3,45.1667
expiremont,-0.366667,45.3167
champagnac,-0.383333,45.4167
thezac,-0.783333,45.6667
chantemerle sur la soie,-0.65,45.9833
ternant,-0.583333,45.95
virollet,-0.716667,45.55
les nouillers,-0.666667,45.9333
dompierre sur mer,-1.06667,46.1833
saint sauveur d aunis,-0.883333,46.2167
villiers couture,-0.15,45.9833
cherbonnieres,-0.35,45.9667
saint jean d angely,-0.516667,45.95
beauvais sur matha,-0.183333,45.8833
balanzac,-0.833333,45.7333
bourcefranc le chapus,0.852501,45.8473
saint jean de liversay,-0.883333,46.2667
villexavier,-0.433333,45.3667
saint hilaire du bois,-0.5,45.4167
aumagne,-0.4,45.8667
saint georges du bois,-0.733333,46.1333
la gripperie saint symphorien,-0.933333,45.8
bois,-0.6,45.4833
boresse et martron,-0.116667,45.2833
belluire,-0.566667,45.5333
thaims,-0.783333,45.6167
montendre,-0.4,45.2833
villeneuve la comtesse,-0.5,46.1
le gua,-0.95,45.7333
port d envaux,-0.683333,45.8333
mornac sur seudre,-1.03333,45.7167
gibourne,-0.3,45.9333
salignac sur charente,-0.416667,45.6667
saint martial de vitaterne,-0.433333,45.4667
ecurat,-0.666667,45.7833
marennes,-1.11667,45.8167
saint romain de benet,-0.85,45.7
courcon,-0.816667,46.25
saint denis du pin,-0.521389,45.9862
genouille,-0.783333,46.0167
chadenac,-0.433333,45.55
matha,-0.316667,45.8667
cierzac,-0.316667,45.5667
fontcouverte,-0.583333,45.7667
charron,-1.1,46.2833
givrezac,-0.633333,45.55
la clisse,-0.766667,45.7333
mosnac,-0.516667,45.5
crazannes,-0.7,45.85
saint germain du seudre,-0.666667,45.5167
saint rogatien,-1.06667,46.15
messac,-0.316667,45.35
nieul les saintes,-0.733333,45.7667
chives,-0.116667,45.95
annezay,-0.716667,46.0167
saint savinien,-0.683333,45.8833
taillant,-0.616667,45.9
saint jean d angle,-0.95,45.8167
mortiers,-0.316667,45.4
retaud,-0.733333,45.6833
saint loup,-0.625278,45.9989
tanzac,-0.633333,45.5667
la genetouze,-0.016667,45.2167
saint dizant du gua,-0.7,45.4333
bresdon,-0.15,45.8833
port des barques,0.92139,45.9475
vervant,-0.45,45.9833
asnieres la giraud,-0.5,45.8833
semoussac,-0.616667,45.3833
plassac,-0.566667,45.4667
champdolent,-0.8,45.9167
chamouillac,-0.466667,45.3167
tonnay charente,-0.9,45.95
aigrefeuille d aunis,-0.933333,46.1167
saint georges des agouts,-0.65,45.3833
blanzay sur boutonne,-0.433333,46.05
jarnac champagne,-0.4,45.5667
villemorin,-0.283333,46
saint sigismond de clermont,-0.533333,45.45
ecoyeux,-0.5,45.8167
le grand village plage,0.763334,45.86
le douhet,-0.566667,45.8167
meschers sur gironde,-0.95,45.5667
brie sous mortagne,-0.75,45.5
saint nazaire sur charente,-1.05,45.95
saint palais de phiolin,-0.6,45.5167
echillais,-0.95,45.9
puyravault,-0.8,46.1333
biron,-0.466667,45.5667
nachamps,-0.616667,46.0167
la greve sur mignon,-0.766667,46.25
saint crepin,-0.733333,46
rivedoux plage,-1.26667,46.1667
saint agnant,-0.966667,45.8667
soumeras,-0.416667,45.3
migron,-0.4,45.8
saint vaize,-0.633333,45.8167
vandre,-0.75,46.05
saint palais sur mer,-1.08333,45.6333
torxe,-0.616667,45.95
boisredon,-0.533333,45.3167
fontenet,-0.45,45.9167
esnandes,-1.08333,46.25
romegoux,-0.8,45.8667
sainte marie de re,-1.3,46.15
vergne,-0.516667,46.0667
rochefort,-0.983333,45.9333
juicq,-0.566667,45.85
mortagne sur gironde,-0.783333,45.4833
ballon,-0.95,46.05
montroy,-1.01667,46.15
loulay,-0.5,46.05
la benate,-0.566667,46
ile d aix,-1.175,46.0167
saint eugene,-0.283333,45.5
courcelles,-0.473056,45.9531
lagord,-1.13333,46.1833
saint hippolyte,-0.883333,45.9167
sousmoulins,-0.333333,45.3
saint just luzac,0.962223,45.8017
allas champagne,-0.333333,45.4667
meursac,-0.816667,45.65
courant,-0.566667,46.0333
coulonges,-0.423889,45.6095
sainte ramee,-0.666667,45.4167
rouffiac,-0.483333,45.6833
saint andre de lidon,-0.75,45.6
boutenac touvent,-0.756111,45.5042
poursay garnaud,-0.466667,45.95
fontaines d ozillac,-0.383333,45.3833
les eglises d argenteuil,-0.433333,45.9667
courpignac,-0.483333,45.3333
brives sur charente,-0.466667,45.6667
saint quantin de rancanne,-0.6,45.5333
neulles,-0.416667,45.5
chartuzac,-0.416667,45.3333
salles sur mer,-1.05,46.1
montlieu la garde,-0.255278,45.2448
saint trojan les bains,-1.2,45.8333
nuaille d aunis,-0.933333,46.2167
nieulle sur seudre,-0.983333,45.75
saint saturnin du bois,-0.666667,46.1333
aulnay,-0.346944,46.0209
saint georges de didonne,-1,45.6
moings,-0.35,45.4833
gemozac,-0.666667,45.5667
macqueville,-0.216667,45.8
leoville,-0.333333,45.3833
le chateau d oleron,-1.2,45.9
saint porchaire,-0.783333,45.8167
grezac,-0.85,45.6
neuvicq,-0.185556,45.2439
yves,-1.05,46.0167
brie sous matha,-0.25,45.8167
seigne,-0.2,45.95
soulignonne,-0.783333,45.7833
la villedieu,-0.316667,46.0667
saint thomas de conac,-0.683333,45.3833
sainte soulle,-1.01667,46.1833
epargnes,-0.8,45.55
le gue d allere,-0.866667,46.1833
saint georges des coteaux,-0.716667,45.7667
saint maurice de tavernole,-0.4,45.4833
loire sur nie,-0.283333,45.95
la jarne,-1.06667,46.1167
coivert,-0.45,46.0667
brizambourg,-0.483333,45.8167
haimps,-0.25,45.8667
muron,-0.833333,46.0333
lorignac,-0.683333,45.45
nuaille sur boutonne,-0.416667,46
le pin,-0.296111,45.3167
jazennes,-0.616667,45.5833
montpellier de medillan,-0.75,45.6333
voissay,-0.6,45.95
siecq,-0.2,45.8333
fouras,-1.1,45.9833
corme ecluse,-0.85,45.6333
thaire,-1,46.0667
la tremblade,-1.13333,45.7667
jonzac,-0.433333,45.45
chatelaillon plage,-1.08333,46.0667
pommiers moulons,-0.353056,45.3242
champagne,-0.916667,45.8333
antezant la chapelle,-0.456389,45.9825
la laigne,-0.75,46.2167
archingeay,-0.7,45.9333
saint bonnet sur gironde,-0.666667,45.35
puilboreau,-1.1,46.1833
pisany,-0.783333,45.7
saint simon de bordes,-0.45,45.4
moeze,-1.03333,45.9
les touches de perigny,-0.266667,45.9167
talmont sur gironde,-0.9,45.5333
fenioux,-0.6,45.9
la brousse,-0.366667,45.8833
mazeray,-0.566667,45.9167
chervettes,-0.7,46.05
merignac,-0.295556,45.3234
reaux,-0.366667,45.4833
brie sous archiac,-0.3,45.4833
lozay,-0.533333,46.05
la frediere,-0.583333,45.8667
saint pierre du palais,-0.15,45.1667
loix,-1.43794,46.2235
villedoux,-1.05,46.2333
prignac,-0.356667,45.8295
rouffignac,-0.45,45.3333
corme royal,-0.816667,45.75
neuvicq le chateau,-0.166667,45.8
vergeroux,-0.983333,45.9667
grandjean,-0.6,45.8667
beurlay,-0.833333,45.8667
saint medard d aunis,-0.966667,46.15
hiers brouage,-1.06667,45.85
corignac,-0.383333,45.25
saint coutant le grand,-0.75,45.95
montils,-0.5,45.65
paille,-0.383333,45.9833
saint fort sur gironde,-0.716667,45.4667
pouillac,-0.251111,45.2689
bazauges,-0.166667,45.9167
saint martin d ary,-0.216667,45.2333
lussant,-0.816667,45.9667
montguyon,-0.183333,45.2167
saint maigrin,-0.283333,45.4167
clerac,-0.216667,45.1833
saint georges antignac,-0.503889,45.4937
mons,-0.35,45.8167
saint felix,-0.6,46.0833
venerand,-0.566667,45.8
saint pierre d amilly,-0.666667,46.1667
saint sornin,-0.983333,45.7667
saint ouen d aunis,-1.03333,46.2167
saint martin de coux,-0.1,45.15
puy du lac,-0.716667,45.9667
marsilly,-1.11667,46.2333
orignolles,-0.233333,45.2333
bercloux,-0.466667,45.8333
celles,-0.366667,45.6
saint clement des baleines,-1.54167,46.225
nantille,-0.483333,45.8667
la vergne,-0.566667,45.9667
landrais,-0.866667,46.0667
la vallee,-0.85,45.8833
cabariot,-0.85,45.9167
parnay,2.56667,46.85
saint pierre les bois,2.28333,46.6667
concressault,2.58333,47.4833
morogues,2.6,47.2333
ardenais,2.36667,46.65
saint doulchard,2.35,47.1
lugny bourbonnais,2.7,46.9333
la chapelotte,2.58333,47.35
saint amand montrond,2.50555,46.7236
uzay le venon,2.46667,46.8167
lignieres,2.17611,46.752
chambon,2.32472,46.787
faverdines,2.46667,46.65
rians,2.61667,47.1833
vierzon,2.08333,47.2167
culan,2.35,46.55
bue,2.8,47.3
neuvy deux clochers,2.68333,47.2833
mery es bois,2.36667,47.3167
preuilly,2.18333,47.1
corquoy,2.3,46.8833
moulins sur yevre,2.51667,47.0833
saint martin d auxigny,2.41667,47.2
saint maur,2.29861,46.58
la groutte,2.51667,46.6833
precy,2.93333,47.1
etrechy,2.725,47.1623
bannay,2.88333,47.3833
la chapelle montlinard,2.98333,47.1667
vorly,2.48333,46.95
menetou salon,2.5,47.2333
drevant,2.51667,46.7
soulangis,2.51667,47.1833
saint loup des chaumes,2.38333,46.8167
charentonnay,2.88333,47.15
jalognes,2.78333,47.2333
menetou couture,2.91667,47.0333
sury pres lere,2.86667,47.4833
le chautay,2.96667,46.9833
chaumont,2.75,46.8333
le pondy,2.65,46.8
lissay lochy,2.41667,46.9667
bessais le fromental,2.75,46.75
argenvieres,3,47.1333
saint eloy de gy,2.35,47.15
croisy,2.8,46.9333
arcomps,2.43333,46.6833
gron,2.75,47.1167
givardon,2.81667,46.8333
saint germain des bois,2.45,46.9167
coust,2.6,46.7
levet,2.41667,46.9333
berry bouy,2.3,47.1167
plaimpied givaudins,2.45,47
reigny,2.75,47.3
la chapelle saint ursin,2.31667,47.0667
chavannes,2.375,46.85
mereau,2.05,47.1667
vouzeron,2.23333,47.2667
quincy,2.16667,47.1333
verdigny,2.81667,47.35
saint hilaire de court,2.01667,47.2167
villequiers,2.8,47.0667
morlac,2.31667,46.7167
chassy,2.85,47.05
saint ceols,2.63333,47.2167
chaumoux marcilly,2.78333,47.1167
chery,2.05,47.1167
cogny,2.63333,46.85
gracay,1.85,47.1333
saint jeanvrin,2.23333,46.5833
villegenon,2.6,47.4333
barlieu,2.63333,47.4833
ivoy le pre,2.48333,47.35
couy,2.83333,47.1167
veaugues,2.75,47.25
sainte gemme en sancerrois,2.81639,47.3939
bengy sur craon,2.75,47
allogny,2.31667,47.2167
sidiailles,2.31667,46.5
dampierre en gracay,1.95,47.1833
serruelles,2.38333,46.8833
chezal benoit,2.11667,46.8333
saint michel de volangis,2.5,47.15
la celette,2.51667,46.65
saint georges sur la pree,1.93333,47.2167
farges en septaine,2.65,47.0667
sainte thorette,2.2,47.0833
gardefort,2.83333,47.2667
saint martin des champs,2.91667,47.15
sury en vaux,2.8,47.3667
genouilly,1.88333,47.1833
vailly sur sauldre,2.65,47.45
baugy,2.73333,47.0833
saint bouize,2.88333,47.2833
flavigny,2.80111,46.9675
saulzais le potier,2.5,46.6
mehun sur yevre,2.21667,47.15
ainay le vieil,2.55,46.6667
la guerche sur l aubois,2.95,46.95
foecy,2.16667,47.1667
farges allichamps,2.41667,46.7667
poisieux,2.09806,47.0292
trouy,2.35,47.0167
sens beaujeu,2.7,47.3167
blancafort,2.53333,47.5333
sennecay,2.45,46.95
nozieres,2.43333,46.7333
sagonne,2.83333,46.85
vornay,2.58333,46.9667
sancoins,2.91667,46.8333
augy sur aubois,2.85,46.7833
saint pierre les etieux,2.61667,46.7333
lunery,2.26667,46.9333
ennordres,2.38333,47.4333
arcay,2.35,46.95
neuilly en sancerre,2.68333,47.3
neuilly en dun,2.78333,46.8
grossouvre,2.93333,46.8667
belleville sur loire,2.85056,47.5062
limeux,2.11667,47.0667
blet,2.73333,46.9
orval,2.48333,46.7333
assigny,2.75,47.4333
montigny,2.68111,47.2395
germigny l exempt,2.9,46.9167
colombiers,2.53333,46.7
vignoux sous les aix,2.46667,47.1833
charly,2.75,46.9
sainte montaine,2.31667,47.4833
marseilles les aubigny,3.01306,47.0675
ineuil,2.3,46.7833
saint caprais,2.3,46.9667
saint palais,2.41667,47.2333
humbligny,2.66667,47.25
saint hilaire de gondilly,2.86667,47.05
rezay,2.18333,46.6833
savigny en sancerre,2.81667,47.4333
saint hilaire en lignieres,2.16667,46.7333
mareuil sur arnon,2.16667,46.8833
osmery,2.65,46.9333
cuffy,3.05,46.95
vignoux sur barangeon,2.18333,47.2167
saint priest la marche,2.16667,46.45
ignol,2.85,46.9667
lury sur arnon,2.05,47.1167
azy,2.71667,47.1833
les aix d angillon,2.56667,47.2
savigny en septaine,2.55,47.0333
raymond,2.68333,46.9667
garigny,2.9,47.0833
la celle conde,2.18333,46.8
apremont sur allier,3.04778,46.9059
saint saturnin,2.23333,46.5
la chapelle d angillon,2.43333,47.3667
saligny le vif,2.76667,47.05
montlouis,2.23333,46.8167
verneuil,2.6,46.8167
torteron,2.96667,47.0167
soye en septaine,2.5,47.0333
nancay,2.2,47.35
saint denis de palin,2.53333,46.9333
contres,2.5,46.8667
cours les barres,3.03333,47.0167
ids saint roch,2.25,46.7167
thauvenay,2.86667,47.3167
henrichemont,2.53333,47.3
chateaumeillant,2.2,46.5667
marcais,2.36667,46.7
oizon,2.51667,47.4667
thenioux,1.93333,47.25
presly,2.35,47.3833
nohant en gout,2.56667,47.1
le noyer,2.68084,47.3842
charost,2.13333,46.9833
feux,2.86667,47.2333
aubinges,2.58333,47.2167
crosses,2.58333,47.0167
le subdray,2.3,47.0167
saint ambroix,2.11667,46.9333
cerbois,2.1,47.1167
epineuil le fleuriel,2.58333,46.55
osmoy,2.51667,47.0667
jussy le chaudrier,2.93333,47.1167
fussy,2.43333,47.15
saint germain du puy,2.48333,47.1
allouis,2.23333,47.1667
menetou ratel,2.75,47.35
saint outrille,1.8409,47.1439
jouet sur l aubois,3,47.05
mery sur cher,1.98333,47.2333
lapan,2.3,46.9167
pigny,2.43333,47.1833
venesmes,2.31667,46.8333
marmagne,2.28333,47.1
brinay,2.13333,47.15
annoix,2.55,46.95
brinon sur sauldre,2.25,47.5667
chateauneuf sur cher,2.31667,46.85
lere,2.86667,47.4667
maisonnais,2.2,46.6333
morthomiers,2.26667,47.0333
la chapelle hugon,2.95,46.9
saint leger le petit,3,47.1167
santranges,2.76667,47.5
nerondes,2.83333,47
thou,2.66084,47.4253
tendron,2.85,46.9667
saint satur,2.85,47.3333
loye sur arnon,2.38333,46.65
le chatelet,2.28333,46.6333
clemont,2.3,47.5667
jussy champagne,2.65,46.9833
boulleret,2.86667,47.4167
saint christophe le chaudry,2.36667,46.5833
mornay sur allier,3.03333,46.8167
avord,2.65,47.0333
sevry,2.81667,47.1333
saint georges sur moulon,2.43333,47.1833
brecy,2.61667,47.1167
preveranges,2.25,46.4333
nohant en gracay,1.88333,47.1333
saint baudel,2.21667,46.8333
saint florent sur cher,2.25,46.9833
arpheuilles,2.56667,46.7833
plou,2.13333,47.0333
ourouer les bourdelins,2.81667,46.9167
dun sur auron,2.56667,46.8833
saint georges de poisieux,2.48333,46.6833
bannegon,2.71667,46.8
vesdun,2.43333,46.5333
saint aignan des noyers,2.81667,46.7667
lantan,2.66667,46.9
thaumiers,2.65,46.8167
vallenay,2.38333,46.7833
menetreol sur sauldre,2.31667,47.45
saint vitte,2.53333,46.5333
couargues,2.91667,47.3
herry,2.95,47.2167
neuvy sur barangeon,2.25,47.3167
massay,2,47.15
laverdines,2.78333,47.0333
parassy,2.55,47.2333
vereaux,2.88333,46.8833
sancerre,2.83333,47.3333
subligny,2.75,47.4
lugny champagne,2.81667,47.2
menetreol sous sancerre,2.86667,47.3167
bussy,2.63333,46.9
vinon,2.83333,47.2833
beddes,2.2,46.6
vasselay,2.4,47.1667
saugy,2.13333,46.9667
sainte lunaise,2.35,46.9333
orcenais,2.43333,46.7167
chalivoy milon,2.7,46.8667
bourges,2.4,47.0833
aubigny sur nere,2.43333,47.4833
quantilly,2.45,47.2333
jars,2.68333,47.4
villeneuve sur cher,2.21667,47.0333
crezancy en sancerre,2.74389,47.3053
villabon,2.68333,47.1
acheres,2.46667,47.2833
vernais,2.71667,46.7667
lazenay,2.05833,47.075
neuvy le barrois,3.05,46.8667
saint just,2.51667,46.9833
mornay berry,2.88333,47.05
la perche,2.56667,46.65
primelles,2.21667,46.9
sainte solange,2.55,47.1333
civray,2.16667,46.9667
meillant,2.5,46.7833
cornusse,2.73333,46.95
la celle,2.45,46.7667
villecelin,2.18333,46.8333
touchay,2.21667,46.7167
bouzais,2.48333,46.7
dampierre en crot,2.58333,47.4667
saint symphorien,2.31667,46.8167
saint laurent,2.20195,47.225
bruere allichamps,2.45,46.7667
sancergues,2.91667,47.15
sury es bois,2.7,47.4667
groises,2.8,47.2
argent sur sauldre,2.45,47.55
beffes,3.01667,47.1
crezancay sur cher,2.36667,46.8167
charenton du cher,2.65,46.7333
turenne,1.58333,45.05
bort les orgues,2.5,45.4
beyssac,1.4,45.3667
saint pantaleon de lapleau,2.2,45.3167
chasteaux,1.46667,45.1
chanteix,1.63333,45.3
neuvic,2.28333,45.3833
saint bonnet elvert,1.91667,45.1667
vignols,1.4,45.3167
lamongerie,1.56667,45.5333
chabrignac,1.33333,45.3167
moustier ventadour,2.11667,45.4
gros chastang,1.98333,45.2167
saint cernin de larche,1.41667,45.1
davignac,2.1,45.4833
saillac,1.63333,45.0333
affieux,1.75,45.5167
saint sulpice les bois,2.15,45.6167
saint bonnet avalouze,1.83195,45.2562
veyrieres,2.39306,45.4903
roche le peyroux,2.36667,45.4333
lagrauliere,1.63333,45.35
chapelle spinasse,2.04195,45.3587
perpezac le blanc,1.33333,45.2167
sainte fereole,1.58333,45.2333
saint cyprien,1.35,45.25
favars,1.66667,45.2667
palazinges,1.7,45.15
serandon,2.35,45.3667
darnets,2.11111,45.4262
saint pardoux l ortigier,1.56667,45.3
lagleygeolle,1.7,45.0833
saint aulaire,1.36667,45.2333
saint julien le pelerin,2.1,45.0167
collonges la rouge,1.655,45.0609
naves,1.76667,45.3167
espagnac,1.9,45.2333
monceaux sur dordogne,1.91667,45.0833
varetz,1.45,45.2
saint bonnet pres bort,2.41667,45.5
queyssac les vignes,1.76667,44.9667
toy viam,1.93333,45.65
le chastang,1.73333,45.1833
mestes,2.31667,45.5
dampniat,1.63333,45.1667
valiergues,2.3,45.4833
saint hilaire luc,2.2,45.3667
yssandon,1.36667,45.2
saint paul,1.9,45.2167
saint privat,2.1,45.1333
vitrac sur montane,1.95,45.3833
noailhac,1.6,45.0833
camps saint mathurin leobazel,1.98972,44.9828
saint pardoux le neuf,2.32861,45.6139
tulle,1.76667,45.2667
soursac,2.2,45.2833
le lonzac,1.71667,45.4667
clergoux,1.98333,45.2833
chartrier ferriere,1.43333,45.0667
peret bel air,2.05,45.4833
sioniac,1.81667,44.9833
lafage sur sombre,2.08333,45.3
saint mexant,1.65,45.2833
objat,1.41667,45.2667
millevaches,2.1,45.65
darazac,2.1,45.1833
arnac pompadour,1.36667,45.4167
alleyrat,2.21472,45.577
lascaux,1.36667,45.3333
saint sornin lavolps,1.36667,45.3833
thalamy,2.46667,45.5167
les angles sur correze,1.8,45.3
saint angel,2.23333,45.5
sainte fortunade,1.76667,45.2
lostanges,1.76667,45.0667
la roche canillac,1.96667,45.2
saint germain les vergnes,1.63333,45.2667
hautefage,2.01667,45.0833
uzerche,1.56667,45.4167
reygade,1.91667,45.0167
argentat,1.93333,45.1
lestards,1.86667,45.5167
la chapelle saint geraud,1.96667,45.0333
soudeilles,2.08333,45.45
nespouls,1.5,45.05
curemonte,1.75,45
saint julien maumont,1.78333,45.0333
menoire,1.8,45.1
jugeals nazareth,1.55,45.0833
troche,1.43333,45.3833
chaveroche,2.25,45.5833
le pescher,1.73333,45.0833
saint salvadour,1.76667,45.3833
astaillac,1.83333,44.95
eyburie,1.63333,45.45
egletons,2.05,45.4
confolent port dieu,2.51667,45.55
masseret,1.51667,45.5333
orgnac sur vezere,1.43333,45.3333
soudaine lavinadiere,1.73333,45.55
la chapelle aux saints,1.71667,44.9833
peyrissac,1.68333,45.5
saint clement,1.68333,45.3333
serilhac,1.73333,45.1
sadroc,1.55,45.2833
puy d arnac,1.8,45.0333
aix,2.38333,45.6167
correze,1.88333,45.3667
segonzac,1.26667,45.2667
chamboulive,1.7,45.4333
ayen,1.31667,45.25
saint pardoux la croisille,1.98333,45.25
ussac,1.61667,45.1167
conceze,1.35,45.35
monestier merlines,2.48333,45.65
gimel les cascades,1.85056,45.2995
saint germain lavolps,2.21667,45.6167
saint hilaire peyroux,1.65,45.2167
sarran,1.95,45.4167
rilhac xaintrie,2.2,45.1667
louignac,1.26667,45.2167
cornil,1.68333,45.2167
saint martin la meanne,1.98333,45.1667
venarsal,1.61667,45.2
saint ybard,1.53333,45.45
lagarde enval,1.81667,45.1833
condat sur ganaveix,1.6,45.4667
bellechassagne,2.23333,45.65
veix,1.83333,45.5167
sexcles,2.01667,45.05
meilhards,1.65,45.55
chauffour sur vell,1.66667,45.0167
chanac les mines,1.81667,45.2667
courteix,2.35,45.65
juillac,1.31667,45.3167
perols sur vezere,1.98333,45.5833
saint frejoux,2.38333,45.5333
merlines,2.46084,45.6473
saint eloy les tuileries,1.28333,45.45
saint chamant,1.9,45.1333
liginiac,2.33334,45.4153
lacelle,1.81667,45.65
beaumont,1.8025,45.4223
auriac,2.16667,45.2
saint cirgues la loutre,2.11667,45.0833
saint remy,2.28333,45.65
beyssenac,1.26667,45.4
gourdon murat,1.9,45.5333
segur le chateau,1.31667,45.4333
saint bonnet les tours de merle,2.08333,45.0667
seilhac,1.71667,45.3667
brivezac,1.85,45.0333
feyt,2.48333,45.7
bar,1.81667,45.35
brignac la plaine,1.33333,45.1833
le jardin,2.05,45.3167
l eglise aux bois,1.8,45.65
chamberet,1.71667,45.5833
champagnac la noaille,2.01667,45.3167
lanteuil,1.66667,45.1333
pradines,1.91667,45.5167
rosiers de juillac,1.3,45.3
montgibaud,1.41667,45.5167
voutezac,1.43333,45.2833
perpezac le noir,1.55,45.3167
marcillac la croze,1.75,45.0333
peyrelevade,2.06667,45.7
